orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,area,servico,situacao,situacao_raiox,integracao_pagtesouro,valor_percentual_etapas_digitais,valor_economia_potencial_governo,valor_economia_potencial_sociedade,quantidade_beneficiados_ano,valor_economia_anual_governo,valor_economia_anual_sociedade,valor_investimento,previsao_entrega_trimestre
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Enviar relatorio mensal de comprovante de regularidade do pescado da sardinha verdadeira,Transformado,Digitalizado,,1.0,0.0,0.0,1200,861811.0,34406.0,861811.0,7
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Enviar Relatório para Atendimento de Condicionante de autorização de competição de pesca amadora,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,6
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Enviar relatórios para acompanhamento de laticínios ou cooperativas de leite no programa Mais Leite Saudável,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Fornecer declaração de produção de uvas,Transformado,Digitalizado,,1.0,0.0,0.0,1500,6850.0,69413.0,89487.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Gerar download das normais climatológicas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Gerar gráficos das normais climatológicas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Gerar mapas das normais climatológicas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar Agentes Intermediários no âmbito do Selo Biocombustível Social,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar cultivar para produção e comercialização (SRNC),Pactuado,Em digitalização,,0.75,201775.0,191375.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar Laticínios ou Cooperativas de leite no Programa Mais Leite Saudável,Transformado,Digitalizado,,1.0,0.0,0.0,150,-9351.0,34257.0,46198.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar Packing House (Casa de processamento/Embalagem),Transformado,Digitalizado,,0.8,0.0,0.0,0,0.0,0.0,0.0,10
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar produtor rural para recebimento de indenização do governo federal em virtude de sacrifício de animais acometidos por doença,Transformado,Digitalizado,,1.0,0.0,0.0,2000,701746.0,195610.0,77716.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar-se para comércio exterior de produtos de origem animal,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,14
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar-se para emissão da Guia de Trânsito Animal ,Transformado,Digitalizado,,0.33,0.0,0.0,0,0.0,0.0,0.0,10
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Habilitar-se para emissão de Certificado de Inspeção Sanitária,Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,14
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Homologar curso de classificadores de produtos de origem vegetal padronizados.,Pactuado,Em digitalização,,0.0,1614.2,1531.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Importal produtos de origem vegetal,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Importar produto veterinário devidamente licenciado, de produto dispensado da obrigatoriedade de registro ou de farmoquímico para uso exclusivo pelo fabricante",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Informar dados de venda para monitoramento de antimicrobianos de uso veterinário,Transformado,Digitalizado,,1.0,0.0,0.0,500,-13481.0,282953.0,90341.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever campo ou viveiro,Pactuado,Em digitalização,,0.75,4842600.0,4593000.0,0,0.0,0.0,0.0,14
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever Imóvel Rural no Cadastro Ambiental Rural,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever reprodutor doador de sêmen,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever-se em cursos na Plataforma de Aprendizagem Virtual sobre temas florestais,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever-se no Curso de Identificação Macroscópica de Madeira,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Inscrever-se no Registro Nacional de Sementes e Mudas (RENASEM),Pactuado,Em digitalização,,0.33,161420.0,153100.0,0,0.0,0.0,0.0,14
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Notificar suspeita de doenças em animais,Transformado,Digitalizado,,1.0,0.0,0.0,80000,83927752.0,5209380.0,782871.0,5
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter análise de materiais vegetais para identificação de pragas e doenças,Prospecção,Digitalização não iniciada,,0.0,45197.6,42868.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter anuência prévia para importação de agrotóxicos,Pactuado,Em digitalização,,0.0,2421.3,2296.5,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização de funcionamento para estabelecimentos que lidam com produtos destinados à alimentação animal.,Transformado,Digitalizado,,1.0,0.0,0.0,3000,1349.54999999999,116395.3125,100078.44,6
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização de importação de material vegetal para pesquisa científica,Pactuado,Em digitalização,,0.0,48426.0,45930.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização de importação de produto de uso veterinário destinado a pesquisas,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização de importação eventual e específica de produtos vegetais,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,10
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização para exploração de apostas em corridas de cavalos (Carta Patente),Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização para fabricação de produtos para alimentação animal com o uso de medicamentos de uso veterinário.,Prospecção,Digitalização não iniciada,,0.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização para importação sem fins comerciais de bebidas, fermentados acéticos, vinhos e derivados da uva e do vinho",Transformado,Digitalizado,,1.0,0.0,0.0,350,99898.0,211076.0,85651.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização prévia de embarque de produto semiacabado de uso veterinário ou de substância sujeita a controle especial quando destinada à fabricação de produto de uso veterinário que contenha,Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter autorização prévia de embarque de produto veterinário para uso individual,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização prévia de importação de farmoquímico, destinado à comercialização para fabricantes e manipuladores de produtos de uso veterinário",Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização prévia de importação de farmoquímico, destinado à fabricação de partida piloto",Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização prévia de importação de material biológico, agente infeccioso ou semente, destinado à experimentação ou fabricação de partida piloto de produtos de uso veterinário de natureza biológica",Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização prévia para importação de fertilizantes, inoculantes e corretivos",Pactuado,Em digitalização,,0.0,1614200.0,1531000.0,0,0.0,0.0,0.0,12
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter autorização prévia para importação de produtos de uso veterinário destinados exclusivamente a entidade oficial ou particular, para fins de pesquisa, experimentações científicas, programas oficiais ou análises laboratoriais",Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter baixa de inscrição de reprodutor doador de sêmen,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter cadastro de médico veterinário para vacinação contra brucelose,Transformado,Digitalizado,,1.0,0.0,0.0,1500,195432.0,119537.0,86964.0,6
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter carteira nacional de classificador,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter certificação de exportação de produtos de alimentação animal,Pactuado,Em digitalização,,1.0,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter Certificação Zootécnica para importação de material genético animal e animais vivos,Pactuado,Em digitalização,,0.5,24213.0,22965.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter Certificado de Autorização para competição de pesca amadora,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,6
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de cadastro de estabelecimento de armazenagem, acondicionamento, análise laboratorial, fornecedor de minério e gerador de material secundário da área de fertilizantes, corretivos e inoculantes",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de Cadastro Geral de Classificação do Ministério da Agricultura, Pecuária e Abastecimento (CGC)",Transformado,Digitalizado,,1.0,0.0,0.0,1000,0.0,63818.6875,14518.77,7
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de inspeção de importação de bebidas, fermentados acéticos, vinhos e derivados da uva e do vinho",Transformado,Digitalizado,,0.66,0.0,0.0,0,0.0,0.0,0.0,8
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de registro automático de produto fertilizante, corretivo, condicionador de solo e substrato para plantas",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de registro de estabelecimento da área de fertilizantes, corretivos e inoculantes",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado de registro de produto inoculante, biofertilizante e remineralizador",Transformado,Digitalizado,,1.0,0.0,0.0,80,590291.0,9651.0,590291.0,4
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter Certificado de Registro Especial Temporário de agrotóxicos,Pactuado,Em digitalização,,0.0,161420.0,153100.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter certificado fitossanitário para exportação e reexportação de vegetais,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,"Obter certificado para exportação de bebidas, fermentados acéticos, vinhos e derivados da uva e do vinho",Digital,Digitalizado,,0.66,0.0,0.0,0,0.0,0.0,0.0,
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter concessão de equivalência internacional de serviços de inspeção,Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,11
14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,14,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",MAPA,202110,Agricultura e Pecuária,Obter Crédito Terra Brasil,Transformado,Digitalizado,,1.0,0.0,0.0,5000,13016298.0,548621.0,154829.0,7
